num,GL02,GL02-GL55,date,contra_account,contra_account_name,note,debit_amount,credit_amount,balance
9294,0001-20091008-16-1438-1-3337,3,2009-10-08,111,現金,ガソリン代,6000,0,3566197
9298,0001-20091008-82-1439-1-3339,0,2009-10-08,322,未払金,ガソリン代,27372,0,3593569
9306,0001-20091009-46-1442-1-3345,0,2009-10-09,111,現金,ガソリン代,6172,0,3599741
9309,0001-20091009-46-1442-1-3345,3,2009-10-09,111,現金,高速代,7143,0,3606884
9311,0001-20091009-46-1442-1-3345,5,2009-10-09,111,現金,駐車代,3334,0,3610218
9448,0001-20091011-73-1465-1-3391,0,2009-10-11,111,現金,ガソリン代,6325,0,3616543
9451,0001-20091011-73-1465-1-3391,3,2009-10-11,111,現金,高速代,1143,0,3617686
9454,0001-20091012-148-1467-1-3395,0,2009-10-12,111,現金,ガソリン代,6729,0,3624415
9466,0001-20091013-11-1469-1-3399,0,2009-10-13,111,現金,ガソリン代,3058,0,3627473
9470,0001-20091013-51-1470-1-3401,0,2009-10-13,111,現金,駐車代,3667,0,3631140
9473,0001-20091013-51-1470-1-3401,3,2009-10-13,111,現金,高速代,5524,0,3636664
9475,0001-20091013-51-1470-1-3401,5,2009-10-13,111,現金,ガソリン代,4381,0,3641045
9594,0001-20091017-47-1491-1-3443,0,2009-10-17,111,現金,ガソリン代,2420,0,3643465
9606,0001-20091018-12-1493-1-3447,0,2009-10-18,111,現金,ガソリン代,4456,0,3647921
9609,0001-20091018-12-1493-1-3447,3,2009-10-18,111,現金,高速代,2313,0,3650234
9613,0001-20091018-155-1497-1-3455,0,2009-10-18,111,現金,ガソリン代,3372,0,3653606
9617,0001-20091018-52-1494-1-3449,0,2009-10-18,111,現金,高速代,2191,0,3655797
9620,0001-20091018-52-1494-1-3449,3,2009-10-18,111,現金,駐車代,1715,0,3657512
9683,0001-20091020-144-1516-1-3493,0,2009-10-20,111,現金,ガソリン代,4290,0,3661802
9686,0001-20091020-144-1516-1-3493,3,2009-10-20,111,現金,ガソリン代,8096,0,3669898
9688,0001-20091020-144-1516-1-3493,5,2009-10-20,111,現金,駐車代,3372,0,3673270
9695,0001-20091020-48-1500-1-3461,0,2009-10-20,111,現金,ガソリン代,4099,0,3677369
9779,0001-20091021-53-1522-1-3505,0,2009-10-21,111,現金,高速代,2286,0,3679655
9782,0001-20091021-53-1522-1-3505,3,2009-10-21,111,現金,ガソリン代,1000,0,3680655
9784,0001-20091021-53-1522-1-3505,5,2009-10-21,111,現金,駐車代,762,0,3681417
9832,0001-20091022-137-1537-1-3535,5,2009-10-22,131,普通預金,高速料,42901,0,3724318
9887,0001-20091023-54-1543-1-3547,0,2009-10-23,111,現金,高速代,4381,0,3728699
9961,0001-20091025-74-1551-1-3563,0,2009-10-25,111,現金,ガソリン代,4351,0,3733050
9964,0001-20091025-74-1551-1-3563,3,2009-10-25,111,現金,駐車代,572,0,3733622
10127,0001-20091027-14-1569-1-3599,0,2009-10-27,111,現金,ガソリン代,2858,0,3736480
10140,0001-20091027-83-1572-1-3605,0,2009-10-27,111,現金,車両管理費,48762,0,3785242
10160,0001-20091028-15-1576-1-3613,0,2009-10-28,111,現金,駐車代,762,0,3786004
10172,0001-20091029-109-1581-1-3623,0,2009-10-29,322,未払金,ガソリン代,58757,0,3844761
10193,0001-20091030-13-1582-1-3625,0,2009-10-30,111,現金,ガソリン代,12381,0,3857142
10213,0001-20091030-55-1583-1-3627,0,2009-10-30,111,現金,車両管理費,23810,0,3880952
10216,0001-20091030-55-1583-1-3627,3,2009-10-30,111,現金,高速代,7667,0,3888619
10224,0001-20091030-70-1584-1-3629,5,2009-10-30,131,普通預金,高速代,71429,0,3960048
10562,0001-20091031-49-1593-1-3647,0,2009-10-31,111,現金,ガソリン代,155686,0,4115734
,,,2009-10,,※※月計※※,,617740,0,
10622,0001-20091101-75-1637-1-3735,0,2009-11-01,111,現金,ガソリン代,6151,0,4121885
10625,0001-20091101-75-1637-1-3735,3,2009-11-01,111,現金,ウォッシャー液代,475,0,4122360
10659,0001-20091105-143-1654-1-3769,0,2009-11-05,111,現金,点検作業料,29858,0,4152218
10671,0001-20091105-50-1646-1-3753,0,2009-11-05,111,現金,高速代,3620,0,4155838
10704,0001-20091106-10-1655-1-3771,0,2009-11-06,111,現金,ガソリン代,4023,0,4159861
10712,0001-20091106-16-1656-1-3773,0,2009-11-06,111,現金,スノーブレード代,7620,0,4167481
10752,0001-20091109-144-1669-1-3799,0,2009-11-09,111,現金,ガソリン代,6116,0,4173597
10755,0001-20091109-144-1669-1-3799,3,2009-11-09,111,現金,駐車代,2516,0,4176113
10757,0001-20091109-144-1669-1-3799,5,2009-11-09,111,現金,高速代,5833,0,4181946
10790,0001-20091110-147-1686-1-3833,0,2009-11-10,322,未払金,ガソリン代,6780,0,4188726
10907,0001-20091111-46-1691-1-3843,0,2009-11-11,111,現金,ガソリン代,8286,0,4197012
10910,0001-20091111-46-1691-1-3843,3,2009-11-11,111,現金,高速代,1239,0,4198251
10912,0001-20091111-46-1691-1-3843,5,2009-11-11,111,現金,駐車代,572,0,4198823
10933,0001-20091113-142-1700-1-3861,0,2009-11-13,111,現金,高速代,3446,0,4202269
10936,0001-20091113-142-1700-1-3861,3,2009-11-13,111,現金,高速代,2043,0,4204312
10938,0001-20091113-142-1700-1-3861,5,2009-11-13,111,現金,高速代,1195,0,4205507
10940,0001-20091113-142-1700-1-3861,7,2009-11-13,111,現金,駐車代,3000,0,4208507
10942,0001-20091113-142-1700-1-3861,9,2009-11-13,111,現金,ガソリン代,7220,0,4215727
10949,0001-20091113-17-1699-1-3859,0,2009-11-13,111,現金,ウォッシャー液,351,0,4216078
10965,0001-20091114-51-1703-1-3867,0,2009-11-14,111,現金,高速代,6477,0,4222555
10974,0001-20091115-11-1705-1-3871,0,2009-11-15,111,現金,ガソリン代,3058,0,4225613
11070,0001-20091116-47-1719-1-3899,0,2009-11-16,111,現金,ガソリン代,8286,0,4233899
11074,0001-20091116-82-1720-1-3901,0,2009-11-16,322,未払金,ガソリン代,20800,0,4254699
11077,0001-20091116-82-1720-1-3901,3,2009-11-16,322,未払金,ウォッシャー液,352,0,4255051
11092,0001-20091118-76-1726-1-3913,0,2009-11-18,111,現金,ガソリン代,3686,0,4258737
11095,0001-20091118-76-1726-1-3913,3,2009-11-18,111,現金,高速代,762,0,4259499
11098,0001-20091119-12-1729-1-3919,0,2009-11-19,111,現金,ガソリン代,4456,0,4263955
11101,0001-20091119-12-1729-1-3919,3,2009-11-19,111,現金,高速代,1572,0,4265527
11103,0001-20091119-12-1729-1-3919,5,2009-11-19,111,現金,駐車代,762,0,4266289
11110,0001-20091119-52-1731-1-3923,0,2009-11-19,111,現金,高速代,1096,0,4267385
11113,0001-20091119-52-1731-1-3923,3,2009-11-19,111,現金,駐車代,2191,0,4269576
11214,0001-20091120-53-1736-1-3933,0,2009-11-20,111,現金,高速代,381,0,4269957
11217,0001-20091120-53-1736-1-3933,3,2009-11-20,111,現金,高速代,1000,0,4270957
11219,0001-20091120-53-1736-1-3933,5,2009-11-20,111,現金,高速代,1000,0,4271957
11308,0001-20091122-48-1762-1-3985,0,2009-11-22,111,現金,ガソリン代,3298,0,4275255
11328,0001-20091123-13-1772-1-4005,0,2009-11-23,111,現金,ガソリン代,10477,0,4285732
11481,0001-20091124-77-1779-1-4019,0,2009-11-24,111,現金,ガソリン代,3053,0,4288785
11484,0001-20091124-77-1779-1-4019,3,2009-11-24,111,現金,駐車代,572,0,4289357
11487,0001-20091124-83-1780-1-4021,0,2009-11-24,111,現金,車両管理費,30000,0,4319357
11502,0001-20091125-109-1790-1-4041,0,2009-11-25,322,未払金,高速代,9853,0,4329210
11505,0001-20091125-109-1790-1-4041,3,2009-11-25,322,未払金,ガソリン代,53430,0,4382640
11580,0001-20091126-54-1797-1-4055,0,2009-11-26,111,現金,高速代,2381,0,4385021
11603,0001-20091127-14-1801-1-4063,0,2009-11-27,111,現金,ガソリン代,2858,0,4387879
11607,0001-20091127-15-1802-1-4065,0,2009-11-27,111,現金,車両管理費,85715,0,4473594
11663,0001-20091129-137-1817-1-4095,5,2009-11-29,131,普通預金,高速料,62289,0,4535883
11688,0001-20091129-148-1819-1-4099,0,2009-11-29,111,現金,ガソリン代,4762,0,4540645
12023,0001-20091130-155-1871-1-4203,0,2009-11-30,322,未払金,点検整備,24210,0,4564855
12037,0001-20091130-49-1824-1-4109,0,2009-11-30,111,現金,ガソリン代,138096,0,4702951
12047,0001-20091130-55-1825-1-4111,0,2009-11-30,111,現金,車両管理費,11905,0,4714856
12050,0001-20091130-55-1825-1-4111,3,2009-11-30,111,現金,駐車代,7667,0,4722523
12073,0001-20091130-70-1829-1-4119,5,2009-11-30,131,普通預金,高速料,69824,0,4792347
,,,2009-11,,※※月計※※,,676613,0,
12118,0001-20091201-10-1872-1-4205,0,2009-12-01,111,現金,洗車代,2858,0,4795205
12122,0001-20091201-143-1876-1-4213,0,2009-12-01,111,現金,点検作業料,28000,0,4823205
12148,0001-20091203-147-1879-1-4219,0,2009-12-03,322,未払金,ガソリン代,5943,0,4829148
12166,0001-20091205-50-1881-1-4223,0,2009-12-05,111,現金,高速代,3334,0,4832482
12217,0001-20091207-16-1891-1-4243,0,2009-12-07,111,現金,ガソリン代,2858,0,4835340
12220,0001-20091207-16-1891-1-4243,3,2009-12-07,111,現金,駐車代,378,0,4835718
12248,0001-20091208-142-1900-1-4261,0,2009-12-08,111,現金,高速代,3102,0,4838820
12251,0001-20091208-142-1900-1-4261,3,2009-12-08,111,現金,高速代,9373,0,4848193
12253,0001-20091208-142-1900-1-4261,5,2009-12-08,111,現金,高速代,3404,0,4851597
12255,0001-20091208-142-1900-1-4261,7,2009-12-08,111,現金,高速代,6229,0,4857826
12257,0001-20091208-142-1900-1-4261,9,2009-12-08,111,現金,高速代,4353,0,4862179
12259,0001-20091208-142-1900-1-4261,11,2009-12-08,111,現金,ガソリン代,5715,0,4867894
12384,0001-20091210-82-1910-1-4281,0,2009-12-10,322,未払金,ガソリン代,16252,0,4884146
12416,0001-20091211-82-1925-1-4311,0,2009-12-11,111,現金,ガソリン代,4014,0,4888160
12419,0001-20091211-82-1925-1-4311,3,2009-12-11,111,現金,高速代,572,0,4888732
12428,0001-20091213-11-1929-1-4319,0,2009-12-13,111,現金,高速代,2667,0,4891399
12431,0001-20091213-11-1929-1-4319,3,2009-12-13,111,現金,ガソリン代,4381,0,4895780
12457,0001-20091214-46-1933-1-4327,0,2009-12-14,111,現金,ガソリン代,7429,0,4903209
12460,0001-20091214-46-1933-1-4327,3,2009-12-14,111,現金,駐車代,1239,0,4904448
12462,0001-20091214-46-1933-1-4327,5,2009-12-14,111,現金,高速代,3334,0,4907782
12465,0001-20091214-51-1934-1-4329,0,2009-12-14,111,現金,高速代,5096,0,4912878
12468,0001-20091214-51-1934-1-4329,3,2009-12-14,111,現金,ガソリン代,6381,0,4919259
12470,0001-20091214-51-1934-1-4329,5,2009-12-14,111,現金,駐車代,2191,0,4921450
12539,0001-20091215-83-1937-1-4335,0,2009-12-15,111,現金,ガソリン代,6229,0,4927679
12542,0001-20091215-83-1937-1-4335,3,2009-12-15,111,現金,高速代,4020,0,4931699
12544,0001-20091215-83-1937-1-4335,5,2009-12-15,111,現金,駐車代,800,0,4932499
12560,0001-20091216-144-1952-1-4365,0,2009-12-16,111,現金,ウォッシャー液代,572,0,4933071
12563,0001-20091216-144-1952-1-4365,3,2009-12-16,111,現金,ガソリン代,6229,0,4939300
12565,0001-20091216-144-1952-1-4365,5,2009-12-16,111,現金,ガソリン代,8096,0,4947396
12594,0001-20091217-12-1956-1-4373,0,2009-12-17,111,現金,ガソリン代,7473,0,4954869
12597,0001-20091217-12-1956-1-4373,3,2009-12-17,111,現金,ガソリン代,2858,0,4957727
12599,0001-20091217-12-1956-1-4373,5,2009-12-17,111,現金,ガソリン代,6174,0,4963901
12601,0001-20091217-12-1956-1-4373,7,2009-12-17,111,現金,高速代,2000,0,4965901
12616,0001-20091217-52-1959-1-4379,0,2009-12-17,111,現金,高速代,1096,0,4966997
12619,0001-20091217-52-1959-1-4379,3,2009-12-17,111,現金,高速代,1096,0,4968093
12621,0001-20091217-52-1959-1-4379,5,2009-12-17,111,現金,高速代,1429,0,4969522
12640,0001-20091219-148-1969-1-4399,0,2009-12-19,111,現金,ガソリン代,5040,0,4974562
12644,0001-20091219-47-1966-1-4393,0,2009-12-19,111,現金,ガソリン代,2420,0,4976982
12741,0001-20091220-48-1972-1-4405,0,2009-12-20,111,現金,ガソリン代,4099,0,4981081
12753,0001-20091220-75-1975-1-4411,0,2009-12-20,111,現金,ガソリン代,2858,0,4983939
12756,0001-20091220-75-1975-1-4411,3,2009-12-20,111,現金,駐車代,286,0,4984225
12758,0001-20091220-75-1975-1-4411,5,2009-12-20,111,現金,駐車代,381,0,4984606
12876,0001-20091222-53-2006-1-4473,0,2009-12-22,111,現金,高速代,381,0,4984987
12879,0001-20091222-53-2006-1-4473,3,2009-12-22,111,現金,駐車代,1762,0,4986749
12897,0001-20091222-84-2009-1-4479,0,2009-12-22,111,現金,ガソリン代,6501,0,4993250
12951,0001-20091224-54-2024-1-4509,0,2009-12-24,111,現金,高速代,1810,0,4995060
12954,0001-20091224-54-2024-1-4509,3,2009-12-24,111,現金,ガソリン代,2572,0,4997632
13229,0001-20091226-49-2046-1-4553,0,2009-12-26,111,現金,ガソリン代,117143,0,5114775
13232,0001-20091226-49-2046-1-4553,3,2009-12-26,111,現金,駐車代,2620,0,5117395
13235,0001-20091226-49-2046-1-4553,6,2009-12-26,111,現金,高速代,1191,0,5118586
13248,0001-20091227-13-2051-1-4563,0,2009-12-27,111,現金,ガソリン代,12381,0,5130967
13252,0001-20091227-14-2052-1-4565,0,2009-12-27,111,現金,洗車代,2858,0,5133825
13256,0001-20091227-148-2054-1-4569,0,2009-12-27,111,現金,ガソリン代,5422,0,5139247
13259,0001-20091227-148-2054-1-4569,3,2009-12-27,111,現金,洗車代,1000,0,5140247
13313,0001-20091228-55-2062-1-4585,0,2009-12-28,111,現金,車両管理費,11429,0,5151676
13324,0001-20091228-83-2065-1-4591,0,2009-12-28,111,現金,車両管理費,48762,0,5200438
13327,0001-20091228-83-2065-1-4591,3,2009-12-28,111,現金,ガソリン代,18573,0,5219011
13354,0001-20091230-109-2073-1-4607,0,2009-12-30,322,未払金,ガソリン代,58757,0,5277768
13371,0001-20091230-137-2076-1-4613,5,2009-12-30,131,普通預金,高速料,50777,0,5328545
13380,0001-20091230-138-2077-1-4615,0,2009-12-30,111,現金,駐車場代,3410,0,5331955
13383,0001-20091230-138-2077-1-4615,3,2009-12-30,111,現金,高速代,2524,0,5334479
13385,0001-20091230-138-2077-1-4615,5,2009-12-30,111,現金,高速代,3667,0,5338146
13387,0001-20091230-138-2077-1-4615,7,2009-12-30,111,現金,高速代,1096,0,5339242
13389,0001-20091230-138-2077-1-4615,9,2009-12-30,111,現金,高速代,3000,0,5342242
13391,0001-20091230-138-2077-1-4615,11,2009-12-30,111,現金,高速代,1096,0,5343338
13393,0001-20091230-138-2077-1-4615,13,2009-12-30,111,現金,ガソリン代,3810,0,5347148
13396,0001-20091230-155-2078-1-4617,0,2009-12-30,111,現金,車両管理費,23810,0,5370958
13405,0001-20091230-70-2070-1-4601,5,2009-12-30,131,普通預金,高速料,51048,0,5422006
,,,2009-12,,※※月計※※,,629659,0,
13768,0001-20100105-143-2122-1-4705,0,2010-01-05,111,現金,点検作業料,29715,0,5451721
13842,0001-20100108-50-2134-1-4729,0,2010-01-08,111,現金,高速代,1143,0,5452864
13871,0001-20100110-142-2155-1-4771,0,2010-01-10,111,現金,高速代,3382,0,5456246
13874,0001-20100110-142-2155-1-4771,3,2010-01-10,111,現金,駐車代,5343,0,5461589
13876,0001-20100110-142-2155-1-4771,5,2010-01-10,111,現金,高速代,2223,0,5463812
13878,0001-20100110-142-2155-1-4771,7,2010-01-10,111,現金,高速代,4306,0,5468118
13880,0001-20100110-142-2155-1-4771,9,2010-01-10,111,現金,高速代,429,0,5468547
13895,0001-20100110-16-2140-1-4741,0,2010-01-10,111,現金,高速代,381,0,5468928
13898,0001-20100110-16-2140-1-4741,3,2010-01-10,111,現金,駐車代,762,0,5469690
13984,0001-20100111-147-2168-1-4797,0,2010-01-11,322,未払金,ガソリン代,6265,0,5475955
14054,0001-20100113-11-2175-1-4811,0,2010-01-13,111,現金,ガソリン代,3058,0,5479013
14058,0001-20100113-17-2176-1-4813,0,2010-01-13,111,現金,駐車代,286,0,5479299
14061,0001-20100113-17-2176-1-4813,3,2010-01-13,111,現金,駐車代,762,0,5480061
14072,0001-20100114-46-2178-1-4817,0,2010-01-14,111,現金,ガソリン代,2341,0,5482402
14075,0001-20100114-46-2178-1-4817,3,2010-01-14,111,現金,ガソリン代,4767,0,5487169
14077,0001-20100114-46-2178-1-4817,5,2010-01-14,111,現金,ガソリン代,4880,0,5492049
14080,0001-20100114-51-2179-1-4819,0,2010-01-14,111,現金,高速代,1505,0,5493554
14083,0001-20100114-51-2179-1-4819,3,2010-01-14,111,現金,高速代,620,0,5494174
14085,0001-20100114-51-2179-1-4819,5,2010-01-14,111,現金,高速代,810,0,5494984
14087,0001-20100114-51-2179-1-4819,7,2010-01-14,111,現金,高速代,1096,0,5496080
14089,0001-20100114-51-2179-1-4819,9,2010-01-14,111,現金,高速代,1096,0,5497176
14091,0001-20100114-51-2179-1-4819,11,2010-01-14,111,現金,高速代,1096,0,5498272
14093,0001-20100114-51-2179-1-4819,13,2010-01-14,111,現金,高速代,953,0,5499225
14119,0001-20100115-109-2193-1-4847,0,2010-01-15,322,未払金,ガソリン代,48000,0,5547225
14219,0001-20100117-47-2202-1-4865,0,2010-01-17,111,現金,ガソリン代,2420,0,5549645
14223,0001-20100117-52-2203-1-4867,0,2010-01-17,111,現金,高速代,1096,0,5550741
14226,0001-20100117-52-2203-1-4867,3,2010-01-17,111,現金,高速代,1096,0,5551837
14228,0001-20100117-52-2203-1-4867,5,2010-01-17,111,現金,高速代,1429,0,5553266
14231,0001-20100118-148-2207-1-4875,0,2010-01-18,111,現金,ガソリン代,6613,0,5559879
14234,0001-20100118-148-2207-1-4875,3,2010-01-18,111,現金,高速代,620,0,5560499
14301,0001-20100120-12-2211-1-4883,0,2010-01-20,111,現金,ガソリン代,4762,0,5565261
14304,0001-20100120-12-2211-1-4883,3,2010-01-20,111,現金,ガソリン代,4431,0,5569692
14321,0001-20100120-144-2237-1-4935,0,2010-01-20,111,現金,ガソリン代,4351,0,5574043
14324,0001-20100120-144-2237-1-4935,3,2010-01-20,111,現金,ガソリン代,7162,0,5581205
14326,0001-20100120-144-2237-1-4935,5,2010-01-20,111,現金,ガソリン代,305,0,5581510
14353,0001-20100120-48-2215-1-4891,0,2010-01-20,111,現金,ガソリン代,4099,0,5585609
14357,0001-20100120-53-2216-1-4893,0,2010-01-20,111,現金,高速代,381,0,5585990
14360,0001-20100120-53-2216-1-4893,3,2010-01-20,111,現金,高速代,1000,0,5586990
14362,0001-20100120-53-2216-1-4893,5,2010-01-20,111,現金,高速代,1000,0,5587990
14443,0001-20100121-82-2242-1-4945,0,2010-01-21,322,未払金,ガソリン代,20309,0,5608299
14447,0001-20100122-138-2249-1-4959,0,2010-01-22,111,現金,駐車代,4430,0,5612729
14450,0001-20100122-138-2249-1-4959,3,2010-01-22,111,現金,高速代,8115,0,5620844
14452,0001-20100122-138-2249-1-4959,5,2010-01-22,111,現金,高速代,1166,0,5622010
14454,0001-20100122-138-2249-1-4959,7,2010-01-22,111,現金,高速代,6230,0,5628240
14456,0001-20100122-138-2249-1-4959,9,2010-01-22,111,現金,高速代,2140,0,5630380
14458,0001-20100122-138-2249-1-4959,11,2010-01-22,111,現金,ガソリン代,9059,0,5639439
14497,0001-20100123-54-2254-1-4969,0,2010-01-23,111,現金,高速代,1810,0,5641249
14500,0001-20100123-54-2254-1-4969,3,2010-01-23,111,現金,高速代,2572,0,5643821
14522,0001-20100124-137-2260-1-4981,5,2010-01-24,131,普通預金,高速料,22426,0,5666247
14530,0001-20100124-137-2260-1-4981,11,2010-01-24,111,現金,ガソリン代,12582,0,5678829
14538,0001-20100124-155-2262-1-4985,0,2010-01-24,111,現金,ガソリン代,6761,0,5685590
14757,0001-20100127-14-2281-1-5023,0,2010-01-27,111,現金,ガソリン代,2858,0,5688448
14778,0001-20100128-13-2287-1-5035,0,2010-01-28,111,現金,タイヤ交換代,2400,0,5690848
14798,0001-20100128-83-2291-1-5043,0,2010-01-28,111,現金,車両管理費,42858,0,5733706
14842,0001-20100130-49-2293-1-5047,0,2010-01-30,322,未払金,ガソリン代,155686,0,5889392
14845,0001-20100130-49-2293-1-5047,3,2010-01-30,111,現金,ガソリン代,2626,0,5892018
14848,0001-20100130-49-2293-1-5047,6,2010-01-30,111,現金,ガソリン代,5729,0,5897747
14851,0001-20100130-55-2294-1-5049,0,2010-01-30,111,現金,車両管理費,23810,0,5921557
14854,0001-20100130-55-2294-1-5049,3,2010-01-30,111,現金,車両管理費,26667,0,5948224
14856,0001-20100130-55-2294-1-5049,5,2010-01-30,111,現金,高速代,7667,0,5955891
14864,0001-20100130-70-2295-1-5051,5,2010-01-30,131,普通預金,高速料,69824,0,6025715
14873,0001-20100130-80-2296-1-5053,0,2010-01-30,111,現金,ガソリン代,5834,0,6031549
,,,2010-01,,※※月計※※,,609543,0,
15298,0001-20100204-147-2359-1-5179,0,2010-02-04,322,未払金,ガソリン代,6375,0,6037924
15312,0001-20100205-142-2366-1-5193,0,2010-02-05,111,現金,高速代,4991,0,6042915
15315,0001-20100205-142-2366-1-5193,3,2010-02-05,111,現金,高速代,3004,0,6045919
15317,0001-20100205-142-2366-1-5193,5,2010-02-05,111,現金,高速代,4561,0,6050480
15369,0001-20100207-143-2374-1-5209,0,2010-02-07,111,現金,車両管理料,22096,0,6072576
15385,0001-20100208-50-2375-1-5211,0,2010-02-08,111,現金,高速代,1143,0,6073719
15389,0001-20100208-75-2376-1-5213,0,2010-02-08,111,現金,ガソリン代,6630,0,6080349
15392,0001-20100208-75-2376-1-5213,3,2010-02-08,111,現金,高速代,2286,0,6082635
15394,0001-20100208-75-2376-1-5213,5,2010-02-08,111,現金,駐車代,762,0,6083397
15401,0001-20100210-10-2379-1-5219,0,2010-02-10,111,現金,ガソリン代,2858,0,6086255
15441,0001-20100210-76-2383-1-5227,0,2010-02-10,111,現金,ガソリン代,5726,0,6091981
15563,0001-20100213-17-2409-1-5279,0,2010-02-13,111,現金,駐車代,381,0,6092362
15566,0001-20100213-17-2409-1-5279,3,2010-02-13,111,現金,高速代,2000,0,6094362
15575,0001-20100213-82-2411-1-5283,0,2010-02-13,322,未払金,ガソリン代,30028,0,6124390
15579,0001-20100214-46-2412-1-5285,0,2010-02-14,111,現金,ガソリン代,2341,0,6126731
15582,0001-20100214-46-2412-1-5285,3,2010-02-14,111,現金,ガソリン代,4767,0,6131498
15584,0001-20100214-46-2412-1-5285,5,2010-02-14,111,現金,ガソリン代,4880,0,6136378
15587,0001-20100214-51-2413-1-5287,0,2010-02-14,111,現金,高速代,1505,0,6137883
15590,0001-20100214-51-2413-1-5287,3,2010-02-14,111,現金,高速代,620,0,6138503
15592,0001-20100214-51-2413-1-5287,5,2010-02-14,111,現金,高速代,810,0,6139313
15594,0001-20100214-51-2413-1-5287,7,2010-02-14,111,現金,高速代,1096,0,6140409
15596,0001-20100214-51-2413-1-5287,9,2010-02-14,111,現金,高速代,1096,0,6141505
15598,0001-20100214-51-2413-1-5287,11,2010-02-14,111,現金,高速代,1096,0,6142601
15600,0001-20100214-51-2413-1-5287,13,2010-02-14,111,現金,高速代,953,0,6143554
15685,0001-20100216-11-2430-1-5321,0,2010-02-16,111,現金,ガソリン代,3058,0,6146612
15693,0001-20100216-148-2434-1-5329,0,2010-02-16,111,現金,ガソリン代,3400,0,6150012
15717,0001-20100217-47-2436-1-5333,0,2010-02-17,111,現金,ガソリン代,2420,0,6152432
15721,0001-20100217-52-2437-1-5335,0,2010-02-17,111,現金,高速代,1096,0,6153528
15724,0001-20100217-52-2437-1-5335,3,2010-02-17,111,現金,高速代,1096,0,6154624
15726,0001-20100217-52-2437-1-5335,5,2010-02-17,111,現金,高速代,1429,0,6156053
15741,0001-20100219-138-2443-1-5347,0,2010-02-19,111,現金,高速代,7187,0,6163240
15744,0001-20100219-138-2443-1-5347,3,2010-02-19,111,現金,駐車代,3086,0,6166326
15746,0001-20100219-138-2443-1-5347,5,2010-02-19,111,現金,高速代,305,0,6166631
15748,0001-20100219-138-2443-1-5347,7,2010-02-19,111,現金,高速代,8329,0,6174960
15750,0001-20100219-138-2443-1-5347,9,2010-02-19,111,現金,高速代,5181,0,6180141
15818,0001-20100220-144-2467-1-5395,0,2010-02-20,111,現金,ガソリン代,4286,0,6184427
15821,0001-20100220-144-2467-1-5395,3,2010-02-20,111,現金,ガソリン代,5919,0,6190346
15855,0001-20100220-48-2448-1-5357,0,2010-02-20,111,現金,ガソリン代,4099,0,6194445
15859,0001-20100220-53-2449-1-5359,0,2010-02-20,111,現金,高速代,381,0,6194826
15862,0001-20100220-53-2449-1-5359,3,2010-02-20,111,現金,高速代,1000,0,6195826
15864,0001-20100220-53-2449-1-5359,5,2010-02-20,111,現金,高速代,1000,0,6196826
15920,0001-20100221-137-2476-1-5413,5,2010-02-21,131,普通預金,高速料,12897,0,6209723
15953,0001-20100222-12-2477-1-5415,0,2010-02-22,111,現金,ガソリン代,3810,0,6213533
15956,0001-20100222-12-2477-1-5415,3,2010-02-22,111,現金,ガソリン代,5715,0,6219248
15959,0001-20100222-155-2480-1-5421,0,2010-02-22,111,現金,ガソリン代,5926,0,6225174
15995,0001-20100223-54-2486-1-5433,0,2010-02-23,111,現金,高速代,1810,0,6226984
15998,0001-20100223-54-2486-1-5433,3,2010-02-23,111,現金,高速代,2572,0,6229556
16151,0001-20100224-83-2493-1-5447,0,2010-02-24,111,現金,車両管理費,36858,0,6266414
16212,0001-20100226-109-2514-1-5489,0,2010-02-26,322,未払金,ガソリン代,44274,0,6310688
16269,0001-20100227-15-2520-1-5501,0,2010-02-27,111,現金,高速代,2000,0,6312688
16288,0001-20100227-77-2523-1-5507,0,2010-02-27,111,現金,ガソリン代,4893,0,6317581
16291,0001-20100227-77-2523-1-5507,3,2010-02-27,111,現金,洗車代,1143,0,6318724
16654,0001-20100228-49-2535-1-5531,0,2010-02-28,322,未払金,ガソリン代,155686,0,6474410
16657,0001-20100228-49-2535-1-5531,3,2010-02-28,111,現金,ガソリン代,2626,0,6477036
16660,0001-20100228-49-2535-1-5531,6,2010-02-28,111,現金,ガソリン代,5729,0,6482765
16669,0001-20100228-55-2536-1-5533,0,2010-02-28,111,現金,車両管理費,23810,0,6506575
16672,0001-20100228-55-2536-1-5533,3,2010-02-28,111,現金,車両管理費,26667,0,6533242
16674,0001-20100228-55-2536-1-5533,5,2010-02-28,111,現金,高速代,7667,0,6540909
16696,0001-20100228-70-2538-1-5537,5,2010-02-28,131,普通預金,高速料,69824,0,6610733
,,,2010-02,,※※月計※※,,579184,0,
16756,0001-20100303-142-2586-1-5633,0,2010-03-03,111,現金,高速代,220,0,6610953
16759,0001-20100303-142-2586-1-5633,3,2010-03-03,111,現金,ガソリン代,3338,0,6614291
16761,0001-20100303-142-2586-1-5633,5,2010-03-03,111,現金,高速代,5228,0,6619519
16763,0001-20100303-142-2586-1-5633,7,2010-03-03,111,現金,高速代,2461,0,6621980
16765,0001-20100303-142-2586-1-5633,9,2010-03-03,111,現金,高速代,3373,0,6625353
16767,0001-20100303-142-2586-1-5633,11,2010-03-03,111,現金,高速代,8105,0,6633458
16827,0001-20100306-147-2597-1-5655,0,2010-03-06,322,未払金,ガソリン代,6033,0,6639491
