num,GL02,GL02-GL55,date,contra_account,contra_account_name,note,debit_amount,credit_amount,balance
4884,0001-20090710-152-764-1-1989,1,2009-07-10,191,仮払消費税等,コーヒー代2名,0,74,124260
4887,0001-20090710-162-765-1-1991,0,2009-07-10,734,会議費,会議　食事代,0,23805,100455
4888,0001-20090710-162-765-1-1991,1,2009-07-10,191,仮払消費税等,会議　食事代,0,1190,99265
4916,0001-20090710-57-749-1-1959,0,2009-07-10,726,旅費交通費,JR代,0,74357,24908
4917,0001-20090710-57-749-1-1959,1,2009-07-10,191,仮払消費税等,JR代,0,3717,21191
4984,0001-20090711-23-768-1-1997,0,2009-07-11,726,旅費交通費,旅費,0,34953,-13762
4985,0001-20090711-23-768-1-1997,1,2009-07-11,191,仮払消費税等,旅費,0,1747,-15509
4987,0001-20090711-23-768-1-1997,3,2009-07-11,726,旅費交通費,旅費,0,27334,-42843
4988,0001-20090711-23-768-1-1997,4,2009-07-11,191,仮払消費税等,旅費,0,1366,-44209
4989,0001-20090711-23-768-1-1997,5,2009-07-11,726,旅費交通費,旅費,0,55912,-100121
4990,0001-20090711-23-768-1-1997,6,2009-07-11,191,仮払消費税等,旅費,0,2795,-102916
4993,0001-20090711-61-769-1-1999,1,2009-07-11,121,当座預金,引き出し,2000000,0,1897084
4997,0001-20090711-69-770-1-2001,0,2009-07-11,791,雑費,トイレットペーパー代,0,760,1896324
4998,0001-20090711-69-770-1-2001,1,2009-07-11,191,仮払消費税等,トイレットペーパー代,0,38,1896286
5000,0001-20090711-69-770-1-2001,3,2009-07-11,791,雑費,洗剤代,0,805,1895481
5001,0001-20090711-69-770-1-2001,4,2009-07-11,191,仮払消費税等,洗剤代,0,40,1895441
5004,0001-20090712-149-774-1-2009,1,2009-07-12,733,交際接待費,香典代,0,10000,1885441
5006,0001-20090712-58-771-1-2003,0,2009-07-12,726,旅費交通費,旅費,0,57020,1828421
5007,0001-20090712-58-771-1-2003,1,2009-07-12,191,仮払消費税等,旅費,0,2850,1825571
5010,0001-20090712-74-772-1-2005,0,2009-07-12,733,交際接待費,食事代　トン吉4名,0,8277,1817294
5011,0001-20090712-74-772-1-2005,1,2009-07-12,191,仮払消費税等,食事代　トン吉4名,0,413,1816881
5014,0001-20090712-81-773-1-2007,0,2009-07-12,726,旅費交通費,旅費,0,19524,1797357
5015,0001-20090712-81-773-1-2007,1,2009-07-12,191,仮払消費税等,旅費,0,976,1796381
5018,0001-20090714-104-777-1-2015,0,2009-07-14,733,交際接待費,手土産代　阿部商店,0,1500,1794881
5019,0001-20090714-104-777-1-2015,1,2009-07-14,191,仮払消費税等,手土産代　阿部商店,0,75,1794806
5022,0001-20090714-51-775-1-2011,0,2009-07-14,740,車両費,高速代,0,7172,1787634
5023,0001-20090714-51-775-1-2011,1,2009-07-14,191,仮払消費税等,高速代,0,358,1787276
5025,0001-20090714-51-775-1-2011,3,2009-07-14,740,車両費,駐車代,0,3286,1783990
5026,0001-20090714-51-775-1-2011,4,2009-07-14,191,仮払消費税等,駐車代,0,164,1783826
5028,0001-20090714-74-776-1-2013,0,2009-07-14,733,交際接待費,ゴルフプレー代,0,7524,1776302
5029,0001-20090714-74-776-1-2013,1,2009-07-14,191,仮払消費税等,ゴルフプレー代,0,376,1775926
5051,0001-20090715-117-787-1-2035,1,2009-07-15,742,諸会費,会費,0,20000,1755926
5058,0001-20090715-141-789-1-2039,0,2009-07-15,726,旅費交通費,JR代,0,7143,1748783
5059,0001-20090715-141-789-1-2039,1,2009-07-15,191,仮払消費税等,JR代,0,357,1748426
5062,0001-20090715-46-778-1-2017,0,2009-07-15,740,車両費,ガソリン代,0,13334,1735092
5063,0001-20090715-46-778-1-2017,1,2009-07-15,191,仮払消費税等,ガソリン代,0,666,1734426
5067,0001-20090715-84-779-1-2019,1,2009-07-15,721,雑給,7月給与その他 0060 パート･アルバイト,0,351930,1382496
5107,0001-20090716-105-793-1-2047,0,2009-07-16,733,交際接待費,飲食代　ダイニング彩4名,0,17461,1365035
5108,0001-20090716-105-793-1-2047,1,2009-07-16,191,仮払消費税等,飲食代　ダイニング彩4名,0,873,1364162
5110,0001-20090716-105-793-1-2047,3,2009-07-16,733,交際接待費,飲食代　スナック箱船4名,0,31305,1332857
5111,0001-20090716-105-793-1-2047,4,2009-07-16,191,仮払消費税等,飲食代　スナック箱船4名,0,1565,1331292
5113,0001-20090716-11-790-1-2041,0,2009-07-16,740,車両費,ガソリン代,0,3058,1328234
5114,0001-20090716-11-790-1-2041,1,2009-07-16,191,仮払消費税等,ガソリン代,0,152,1328082
5117,0001-20090716-136-794-1-2049,0,2009-07-16,791,雑費,ダスキン代,0,15715,1312367
5118,0001-20090716-136-794-1-2049,1,2009-07-16,191,仮払消費税等,ダスキン代,0,785,1311582
5121,0001-20090716-161-795-1-2051,0,2009-07-16,726,旅費交通費,旅費,0,3334,1308248
5122,0001-20090716-161-795-1-2051,1,2009-07-16,191,仮払消費税等,旅費,0,166,1308082
5125,0001-20090716-52-791-1-2043,0,2009-07-16,740,車両費,高速代,0,3381,1304701
5126,0001-20090716-52-791-1-2043,1,2009-07-16,191,仮払消費税等,高速代,0,169,1304532
5128,0001-20090716-52-791-1-2043,3,2009-07-16,740,車両費,ガソリン代,0,71429,1233103
5129,0001-20090716-52-791-1-2043,4,2009-07-16,191,仮払消費税等,ガソリン代,0,3571,1229532
5137,0001-20090717-12-797-1-2055,0,2009-07-17,740,車両費,駐車代,0,762,1228770
5138,0001-20090717-12-797-1-2055,1,2009-07-17,191,仮払消費税等,駐車代,0,38,1228732
5140,0001-20090717-12-797-1-2055,3,2009-07-17,740,車両費,ガソリン代,0,4456,1224276
5141,0001-20090717-12-797-1-2055,4,2009-07-17,191,仮払消費税等,ガソリン代,0,222,1224054
5143,0001-20090717-12-797-1-2055,6,2009-07-17,740,車両費,ガソリン代,0,4015,1220039
5144,0001-20090717-12-797-1-2055,7,2009-07-17,191,仮払消費税等,ガソリン代,0,200,1219839
5150,0001-20090718-123-800-1-2061,0,2009-07-18,727,通信費,切手代,0,15239,1204600
5151,0001-20090718-123-800-1-2061,1,2009-07-18,191,仮払消費税等,切手代,0,761,1203839
5158,0001-20090718-148-802-1-2065,0,2009-07-18,740,車両費,ガソリン代,0,4486,1199353
5159,0001-20090718-148-802-1-2065,1,2009-07-18,191,仮払消費税等,ガソリン代,0,224,1199129
5161,0001-20090718-148-802-1-2065,3,2009-07-18,740,車両費,ウォッシャー液他,0,1600,1197529
5162,0001-20090718-148-802-1-2065,4,2009-07-18,191,仮払消費税等,ウォッシャー液他,0,80,1197449
5164,0001-20090718-59-798-1-2057,0,2009-07-18,726,旅費交通費,旅費,0,42858,1154591
5165,0001-20090718-59-798-1-2057,1,2009-07-18,191,仮払消費税等,旅費,0,2142,1152449
5168,0001-20090718-82-799-1-2059,0,2009-07-18,726,旅費交通費,旅費,0,9334,1143115
5169,0001-20090718-82-799-1-2059,1,2009-07-18,191,仮払消費税等,旅費,0,466,1142649
5172,0001-20090719-160-805-1-2071,0,2009-07-19,726,旅費交通費,出張旅費,0,82572,1060077
5173,0001-20090719-160-805-1-2071,1,2009-07-19,191,仮払消費税等,出張旅費,0,4128,1055949
5176,0001-20090719-47-804-1-2069,0,2009-07-19,740,車両費,ガソリン代,0,8134,1047815
5177,0001-20090719-47-804-1-2069,1,2009-07-19,191,仮払消費税等,ガソリン代,0,406,1047409
5180,0001-20090719-8-803-1-2067,0,2009-07-19,733,交際接待費,定例ミーティング会費,0,19048,1028361
5181,0001-20090719-8-803-1-2067,1,2009-07-19,191,仮払消費税等,定例ミーティング会費,0,952,1027409
5183,0001-20090719-8-803-1-2067,3,2009-07-19,733,交際接待費,景品,0,3010,1024399
5184,0001-20090719-8-803-1-2067,4,2009-07-19,191,仮払消費税等,景品,0,150,1024249
5191,0001-20090720-103-818-1-2097,1,2009-07-20,152,売掛金,09年7月20日伝票No264株式会社　斉藤,633459,0,1657708
5255,0001-20090720-144-829-1-2119,0,2009-07-20,740,車両費,ガソリン代,0,4324,1653384
5256,0001-20090720-144-829-1-2119,1,2009-07-20,191,仮払消費税等,ガソリン代,0,216,1653168
5258,0001-20090720-144-829-1-2119,3,2009-07-20,740,車両費,高速代,0,3408,1649760
5259,0001-20090720-144-829-1-2119,4,2009-07-20,191,仮払消費税等,高速代,0,170,1649590
5260,0001-20090720-144-829-1-2119,5,2009-07-20,740,車両費,ガソリン代,0,7048,1642542
5261,0001-20090720-144-829-1-2119,6,2009-07-20,191,仮払消費税等,ガソリン代,0,352,1642190
5263,0001-20090720-158-830-1-2121,0,2009-07-20,726,旅費交通費,出張旅費,0,9524,1632666
5264,0001-20090720-158-830-1-2121,1,2009-07-20,191,仮払消費税等,出張旅費,0,476,1632190
5268,0001-20090720-163-831-1-2123,1,2009-07-20,742,諸会費,会費,0,18000,1614190
5270,0001-20090720-164-832-1-2125,0,2009-07-20,754,事務用消耗品費,事務用品,0,5696,1608494
5271,0001-20090720-164-832-1-2125,1,2009-07-20,191,仮払消費税等,事務用品,0,284,1608210
5278,0001-20090720-45-808-1-2077,0,2009-07-20,733,交際接待費,コーヒー代2名,0,1200,1607010
5279,0001-20090720-45-808-1-2077,1,2009-07-20,191,仮払消費税等,コーヒー代2名,0,60,1606950
5282,0001-20090720-48-809-1-2079,0,2009-07-20,740,車両費,ガソリン代,0,4099,1602851
5283,0001-20090720-48-809-1-2079,1,2009-07-20,191,仮払消費税等,ガソリン代,0,204,1602647
5286,0001-20090720-53-810-1-2081,0,2009-07-20,740,車両費,ガソリン代,0,6381,1596266
5287,0001-20090720-53-810-1-2081,1,2009-07-20,191,仮払消費税等,ガソリン代,0,319,1595947
5289,0001-20090720-53-810-1-2081,3,2009-07-20,740,車両費,駐車代,0,1429,1594518
5290,0001-20090720-53-810-1-2081,4,2009-07-20,191,仮払消費税等,駐車代,0,71,1594447
5291,0001-20090720-53-810-1-2081,5,2009-07-20,740,車両費,高速代,0,715,1593732
5292,0001-20090720-53-810-1-2081,6,2009-07-20,191,仮払消費税等,高速代,0,35,1593697
5294,0001-20090720-6-806-1-2073,0,2009-07-20,732,広告宣伝費,広告料,0,4762,1588935
5295,0001-20090720-6-806-1-2073,1,2009-07-20,191,仮払消費税等,広告料,0,238,1588697
5328,0001-20090721-159-835-1-2131,0,2009-07-21,726,旅費交通費,タクシー代,0,9315,1579382
5329,0001-20090721-159-835-1-2131,1,2009-07-21,191,仮払消費税等,タクシー代,0,465,1578917
5332,0001-20090721-25-833-1-2127,0,2009-07-21,726,旅費交通費,旅費,0,53334,1525583
5333,0001-20090721-25-833-1-2127,1,2009-07-21,191,仮払消費税等,旅費,0,2666,1522917
5348,0001-20090722-165-843-1-2147,0,2009-07-22,791,雑費,洗剤他,0,2410,1520507
5349,0001-20090722-165-843-1-2147,1,2009-07-22,191,仮払消費税等,洗剤他,0,120,1520387
5352,0001-20090722-166-844-1-2149,0,2009-07-22,791,雑費,ダスキン代,0,1800,1518587
5353,0001-20090722-166-844-1-2149,1,2009-07-22,191,仮払消費税等,ダスキン代,0,90,1518497
5364,0001-20090722-26-836-1-2133,0,2009-07-22,726,旅費交通費,旅費,0,18143,1500354
5365,0001-20090722-26-836-1-2133,1,2009-07-22,191,仮払消費税等,旅費,0,907,1499447
5394,0001-20090722-90-840-1-2141,0,2009-07-22,791,雑費,ダスキン代,0,10000,1489447
5395,0001-20090722-90-840-1-2141,1,2009-07-22,191,仮払消費税等,ダスキン代,0,500,1488947
5402,0001-20090723-140-847-1-2155,0,2009-07-23,726,旅費交通費,旅費,0,10477,1478470
5403,0001-20090723-140-847-1-2155,1,2009-07-23,191,仮払消費税等,旅費,0,523,1477947
5406,0001-20090723-24-846-1-2153,0,2009-07-23,726,旅費交通費,JR回数券,0,78686,1399261
5407,0001-20090723-24-846-1-2153,1,2009-07-23,191,仮払消費税等,JR回数券,0,3934,1395327
5423,0001-20090724-137-850-1-2161,11,2009-07-24,740,車両費,駐車代,0,3340,1391987
5424,0001-20090724-137-850-1-2161,12,2009-07-24,191,仮払消費税等,駐車代,0,167,1391820
5441,0001-20090724-54-849-1-2159,0,2009-07-24,740,車両費,高速代,0,2858,1388962
5442,0001-20090724-54-849-1-2159,1,2009-07-24,191,仮払消費税等,高速代,0,142,1388820
5444,0001-20090724-54-849-1-2159,3,2009-07-24,740,車両費,ガソリン代,0,4412,1384408
5445,0001-20090724-54-849-1-2159,4,2009-07-24,191,仮払消費税等,ガソリン代,0,220,1384188
5480,0001-20090725-114-867-1-2195,0,2009-07-25,739,新聞図書費,新聞代,0,2540,1381648
5481,0001-20090725-114-867-1-2195,1,2009-07-25,191,仮払消費税等,新聞代,0,126,1381522
5483,0001-20090725-114-867-1-2195,3,2009-07-25,739,新聞図書費,新聞代,0,2864,1378658
5484,0001-20090725-114-867-1-2195,4,2009-07-25,191,仮払消費税等,新聞代,0,143,1378515
5491,0001-20090725-153-869-1-2199,0,2009-07-25,733,交際接待費,食事代　カナッシュ2名,0,3372,1375143
5492,0001-20090725-153-869-1-2199,1,2009-07-25,191,仮払消費税等,食事代　カナッシュ2名,0,168,1374975
5495,0001-20090725-155-870-1-2201,0,2009-07-25,740,車両費,ガソリン代,0,6901,1368074
5496,0001-20090725-155-870-1-2201,1,2009-07-25,191,仮払消費税等,ガソリン代,0,345,1367729
5499,0001-20090725-170-871-1-2203,0,2009-07-25,739,新聞図書費,新聞代,0,2864,1364865
5500,0001-20090725-170-871-1-2203,1,2009-07-25,191,仮払消費税等,新聞代,0,143,1364722
5523,0001-20090725-35-856-1-2173,0,2009-07-25,739,新聞図書費,新聞代,0,3739,1360983
5524,0001-20090725-35-856-1-2173,1,2009-07-25,191,仮払消費税等,新聞代,0,186,1360797
5527,0001-20090725-60-857-1-2175,0,2009-07-25,726,旅費交通費,旅費,0,10667,1350130
5528,0001-20090725-60-857-1-2175,1,2009-07-25,191,仮払消費税等,旅費,0,533,1349597
5656,0001-20090725-88-861-1-2183,0,2009-07-25,739,新聞図書費,新聞代,0,3399,1346198
5657,0001-20090725-88-861-1-2183,1,2009-07-25,191,仮払消費税等,新聞代,0,169,1346029
5678,0001-20090726-27-873-1-2207,0,2009-07-26,726,旅費交通費,旅費,0,14324,1331705
5679,0001-20090726-27-873-1-2207,1,2009-07-26,191,仮払消費税等,旅費,0,716,1330989
5681,0001-20090726-27-873-1-2207,3,2009-07-26,726,旅費交通費,旅費,0,43686,1287303
5682,0001-20090726-27-873-1-2207,4,2009-07-26,191,仮払消費税等,旅費,0,2184,1285119
5683,0001-20090726-27-873-1-2207,5,2009-07-26,726,旅費交通費,旅費,0,30077,1255042
5684,0001-20090726-27-873-1-2207,6,2009-07-26,191,仮払消費税等,旅費,0,1503,1253539
5686,0001-20090726-73-874-1-2209,0,2009-07-26,733,交際接待費,ゴルフプレー代2名,0,30667,1222872
5687,0001-20090726-73-874-1-2209,1,2009-07-26,191,仮払消費税等,ゴルフプレー代2名,0,1533,1221339
5690,0001-20090726-83-875-1-2211,0,2009-07-26,726,旅費交通費,ＪＲ代,0,11429,1209910
5691,0001-20090726-83-875-1-2211,1,2009-07-26,191,仮払消費税等,ＪＲ代,0,571,1209339
5694,0001-20090727-15-879-1-2219,0,2009-07-27,740,車両費,高速代,0,2858,1206481
5695,0001-20090727-15-879-1-2219,1,2009-07-27,191,仮払消費税等,高速代,0,142,1206339
5711,0001-20090727-39-882-1-2225,0,2009-07-27,724,福利厚生費,会費,0,8572,1197767
5712,0001-20090727-39-882-1-2225,1,2009-07-27,191,仮払消費税等,会費,0,428,1197339
5721,0001-20090727-83-884-1-2229,0,2009-07-27,740,車両費,車両管理費,0,42858,1154481
5722,0001-20090727-83-884-1-2229,1,2009-07-27,191,仮払消費税等,車両管理費,0,2142,1152339
5725,0001-20090728-121-889-1-2239,0,2009-07-28,724,福利厚生費,お茶代,0,10000,1142339
5726,0001-20090728-121-889-1-2239,1,2009-07-28,191,仮払消費税等,お茶代,0,500,1141839
5729,0001-20090728-138-890-1-2241,0,2009-07-28,740,車両費,高速代,0,4290,1137549
5730,0001-20090728-138-890-1-2241,1,2009-07-28,191,仮払消費税等,高速代,0,214,1137335
5732,0001-20090728-138-890-1-2241,3,2009-07-28,740,車両費,駐車代,0,3049,1134286
5733,0001-20090728-138-890-1-2241,4,2009-07-28,191,仮払消費税等,駐車代,0,152,1134134
5734,0001-20090728-138-890-1-2241,5,2009-07-28,740,車両費,高速代,0,6229,1127905
5735,0001-20090728-138-890-1-2241,6,2009-07-28,191,仮払消費税等,高速代,0,311,1127594
5736,0001-20090728-138-890-1-2241,7,2009-07-28,740,車両費,高速代,0,477,1127117
5737,0001-20090728-138-890-1-2241,8,2009-07-28,191,仮払消費税等,高速代,0,23,1127094
5738,0001-20090728-138-890-1-2241,9,2009-07-28,740,車両費,高速代,0,2353,1124741
5739,0001-20090728-138-890-1-2241,10,2009-07-28,191,仮払消費税等,高速代,0,117,1124624
5740,0001-20090728-138-890-1-2241,11,2009-07-28,740,車両費,ガソリン代,0,6198,1118426
5741,0001-20090728-138-890-1-2241,12,2009-07-28,191,仮払消費税等,ガソリン代,0,309,1118117
5743,0001-20090728-72-886-1-2233,0,2009-07-28,739,新聞図書費,新聞代,0,2864,1115253
5744,0001-20090728-72-886-1-2233,1,2009-07-28,191,仮払消費税等,新聞代,0,143,1115110
5746,0001-20090728-72-886-1-2233,3,2009-07-28,739,新聞図書費,新聞代,0,2815,1112295
5747,0001-20090728-72-886-1-2233,4,2009-07-28,191,仮払消費税等,新聞代,0,140,1112155
5748,0001-20090728-72-886-1-2233,5,2009-07-28,739,新聞図書費,新聞代,0,3399,1108756
5749,0001-20090728-72-886-1-2233,6,2009-07-28,191,仮払消費税等,新聞代,0,169,1108587
5755,0001-20090728-9-885-1-2231,0,2009-07-28,733,交際接待費,手土産ジュース他　総合経営,0,2400,1106187
5756,0001-20090728-9-885-1-2231,1,2009-07-28,191,仮払消費税等,手土産ジュース他　総合経営,0,120,1106067
5763,0001-20090729-108-892-1-2245,0,2009-07-29,733,交際接待費,コーヒー代他　2名,0,1496,1104571
5764,0001-20090729-108-892-1-2245,1,2009-07-29,191,仮払消費税等,コーヒー代他　2名,0,74,1104497
5767,0001-20090729-14-891-1-2243,0,2009-07-29,740,車両費,ガソリン代,0,2858,1101639
5768,0001-20090729-14-891-1-2243,1,2009-07-29,191,仮払消費税等,ガソリン代,0,142,1101497
5771,0001-20090730-100-900-1-2261,0,2009-07-30,724,福利厚生費,会費,0,5715,1095782
5772,0001-20090730-100-900-1-2261,1,2009-07-30,191,仮払消費税等,会費,0,285,1095497
5780,0001-20090730-49-893-1-2247,0,2009-07-30,740,車両費,ガソリン代,0,161905,933592
5781,0001-20090730-49-893-1-2247,1,2009-07-30,191,仮払消費税等,ガソリン代,0,8095,925497
5783,0001-20090730-49-893-1-2247,3,2009-07-30,740,車両費,車両管理費,0,20000,905497
5784,0001-20090730-49-893-1-2247,4,2009-07-30,191,仮払消費税等,車両管理費,0,1000,904497
5809,0001-20090730-67-896-1-2253,1,2009-07-30,742,諸会費,会費支払い,0,30000,874497
5820,0001-20090730-71-898-1-2257,0,2009-07-30,791,雑費,洗剤代,0,760,873737
5821,0001-20090730-71-898-1-2257,1,2009-07-30,191,仮払消費税等,洗剤代,0,38,873699
5988,0001-20090731-123-923-1-2307,1,2009-07-31,152,売掛金,09年7月31日伝票No453合同会社　エイム商事,350112,0,1223811
,,,2009-07,,※※月計※※,,2983571,2344180,
6214,0001-20090801-102-947-1-2355,0,2009-08-01,733,交際接待費,手土産代　阿部商店,0,2000,1221811
6215,0001-20090801-102-947-1-2355,1,2009-08-01,191,仮払消費税等,手土産代　阿部商店,0,100,1221711
6218,0001-20090801-18-944-1-2349,0,2009-08-01,726,旅費交通費,旅費,0,20000,1201711
6219,0001-20090801-18-944-1-2349,1,2009-08-01,191,仮払消費税等,旅費,0,1000,1200711
6222,0001-20090801-41-945-1-2351,0,2009-08-01,733,交際接待費,食事代　レストランフレンド3名,0,3343,1197368
6223,0001-20090801-41-945-1-2351,1,2009-08-01,191,仮払消費税等,食事代　レストランフレンド3名,0,167,1197201
6226,0001-20090801-50-946-1-2353,0,2009-08-01,740,車両費,高速代,0,572,1196629
6227,0001-20090801-50-946-1-2353,1,2009-08-01,191,仮払消費税等,高速代,0,28,1196601
6245,0001-20090803-142-953-1-2367,0,2009-08-03,740,車両費,高速代,0,2458,1194143
6246,0001-20090803-142-953-1-2367,1,2009-08-03,191,仮払消費税等,高速代,0,122,1194021
6248,0001-20090803-142-953-1-2367,3,2009-08-03,740,車両費,ガソリン代,0,3052,1190969
6249,0001-20090803-142-953-1-2367,4,2009-08-03,191,仮払消費税等,ガソリン代,0,152,1190817
6250,0001-20090803-142-953-1-2367,5,2009-08-03,740,車両費,高速代,0,1191,1189626
6251,0001-20090803-142-953-1-2367,6,2009-08-03,191,仮払消費税等,高速代,0,59,1189567
6252,0001-20090803-142-953-1-2367,7,2009-08-03,740,車両費,高速代,0,8543,1181024
6253,0001-20090803-142-953-1-2367,8,2009-08-03,191,仮払消費税等,高速代,0,427,1180597
6254,0001-20090803-142-953-1-2367,9,2009-08-03,740,車両費,高速代,0,4290,1176307
6255,0001-20090803-142-953-1-2367,10,2009-08-03,191,仮払消費税等,高速代,0,214,1176093
6257,0001-20090803-56-949-1-2359,0,2009-08-03,726,旅費交通費,旅費,0,14953,1161140
6258,0001-20090803-56-949-1-2359,1,2009-08-03,191,仮払消費税等,旅費,0,747,1160393
6265,0001-20090804-141-955-1-2371,0,2009-08-04,726,旅費交通費,JR代,0,8191,1152202
6266,0001-20090804-141-955-1-2371,1,2009-08-04,191,仮払消費税等,JR代,0,409,1151793
6269,0001-20090804-42-954-1-2369,0,2009-08-04,733,交際接待費,昼食代3名　ホテルエルディ,0,4429,1147364
6270,0001-20090804-42-954-1-2369,1,2009-08-04,191,仮払消費税等,昼食代3名　ホテルエルディ,0,221,1147143
6279,0001-20090805-19-956-1-2373,0,2009-08-05,726,旅費交通費,旅費,0,10000,1137143
6280,0001-20090805-19-956-1-2373,1,2009-08-05,191,仮払消費税等,旅費,0,500,1136643
6283,0001-20090805-57-957-1-2375,0,2009-08-05,726,旅費交通費,JR代,0,85429,1051214
6284,0001-20090805-57-957-1-2375,1,2009-08-05,191,仮払消費税等,JR代,0,4271,1046943
6308,0001-20090806-106-963-1-2387,0,2009-08-06,733,交際接待費,お中元　五越百貨店,0,36814,1010129
6309,0001-20090806-106-963-1-2387,1,2009-08-06,191,仮払消費税等,お中元　五越百貨店,0,1840,1008289
6311,0001-20090806-106-963-1-2387,3,2009-08-06,733,交際接待費,お中元　阿部商店,0,9750,998539
6312,0001-20090806-106-963-1-2387,4,2009-08-06,191,仮払消費税等,お中元　阿部商店,0,487,998052
6314,0001-20090806-110-964-1-2389,0,2009-08-06,726,旅費交通費,タクシー代,0,2181,995871
6315,0001-20090806-110-964-1-2389,1,2009-08-06,191,仮払消費税等,タクシー代,0,109,995762
6318,0001-20090806-156-965-1-2391,0,2009-08-06,726,旅費交通費,出張旅費,0,2381,993381
6319,0001-20090806-156-965-1-2391,1,2009-08-06,191,仮払消費税等,出張旅費,0,119,993262
6322,0001-20090806-71-962-1-2385,0,2009-08-06,733,交際接待費,ゴルフプレー代2名,0,23048,970214
6323,0001-20090806-71-962-1-2385,1,2009-08-06,191,仮払消費税等,ゴルフプレー代2名,0,1152,969062
6326,0001-20090807-10-966-1-2393,0,2009-08-07,740,車両費,ガソリン代,0,4023,965039
6327,0001-20090807-10-966-1-2393,1,2009-08-07,191,仮払消費税等,ガソリン代,0,201,964838
6330,0001-20090807-21-967-1-2395,0,2009-08-07,726,旅費交通費,JR代,0,66191,898647
6331,0001-20090807-21-967-1-2395,1,2009-08-07,191,仮払消費税等,JR代,0,3309,895338
6334,0001-20090807-22-968-1-2397,0,2009-08-07,726,旅費交通費,旅費,0,47620,847718
6335,0001-20090807-22-968-1-2397,1,2009-08-07,191,仮払消費税等,旅費,0,2380,845338
6338,0001-20090807-58-969-1-2399,0,2009-08-07,726,旅費交通費,旅費,0,66667,778671
6339,0001-20090807-58-969-1-2399,1,2009-08-07,191,仮払消費税等,旅費,0,3333,775338
6342,0001-20090808-149-970-1-2401,0,2009-08-08,733,交際接待費,手土産代　五越百貨店,0,10000,765338
6343,0001-20090808-149-970-1-2401,1,2009-08-08,191,仮払消費税等,手土産代　五越百貨店,0,500,764838
6346,0001-20090808-150-971-1-2403,0,2009-08-08,733,交際接待費,お中元　今井百貨店,0,71661,693177
6347,0001-20090808-150-971-1-2403,1,2009-08-08,191,仮払消費税等,お中元　今井百貨店,0,3583,689594
6356,0001-20090809-143-977-1-2415,0,2009-08-09,740,車両費,点検作業料,0,30002,659592
6357,0001-20090809-143-977-1-2415,1,2009-08-09,191,仮払消費税等,点検作業料,0,1500,658092
6360,0001-20090809-20-972-1-2405,0,2009-08-09,726,旅費交通費,旅費,0,39048,619044
6361,0001-20090809-20-972-1-2405,1,2009-08-09,191,仮払消費税等,旅費,0,1952,617092
6364,0001-20090809-44-973-1-2407,0,2009-08-09,733,交際接待費,手土産代　エントリー,0,2705,614387
6365,0001-20090809-44-973-1-2407,1,2009-08-09,191,仮払消費税等,手土産代　エントリー,0,135,614252
6368,0001-20090809-46-974-1-2409,0,2009-08-09,740,車両費,レーダー代,0,3298,610954
6369,0001-20090809-46-974-1-2409,1,2009-08-09,191,仮払消費税等,レーダー代,0,164,610790
6371,0001-20090809-46-974-1-2409,3,2009-08-09,740,車両費,ガソリン代,0,4207,606583
6372,0001-20090809-46-974-1-2409,4,2009-08-09,191,仮払消費税等,ガソリン代,0,210,606373
6389,0001-20090810-148-993-1-2447,0,2009-08-10,740,車両費,ガソリン代,0,3755,602618
6390,0001-20090810-148-993-1-2447,1,2009-08-10,191,仮払消費税等,ガソリン代,0,187,602431
6393,0001-20090810-151-994-1-2449,0,2009-08-10,733,交際接待費,食事代　お好み焼きやきやき2名,0,2740,599691
6394,0001-20090810-151-994-1-2449,1,2009-08-10,191,仮払消費税等,食事代　お好み焼きやきやき2名,0,136,599555
6397,0001-20090810-152-995-1-2451,0,2009-08-10,733,交際接待費,手土産代　大塚物産,0,3000,596555
6398,0001-20090810-152-995-1-2451,1,2009-08-10,191,仮払消費税等,手土産代　大塚物産,0,150,596405
6401,0001-20090810-162-996-1-2453,0,2009-08-10,734,会議費,会議　食事代,0,23805,572600
6402,0001-20090810-162-996-1-2453,1,2009-08-10,191,仮払消費税等,会議　食事代,0,1190,571410
6458,0001-20090810-77-982-1-2425,0,2009-08-10,726,旅費交通費,旅費,0,14286,557124
6459,0001-20090810-77-982-1-2425,1,2009-08-10,191,仮払消費税等,旅費,0,714,556410
6462,0001-20090810-79-983-1-2427,0,2009-08-10,724,福利厚生費,景品代,0,28453,527957
6463,0001-20090810-79-983-1-2427,1,2009-08-10,191,仮払消費税等,景品代,0,1422,526535
6502,0001-20090811-144-1003-1-2467,0,2009-08-11,740,車両費,ガソリン代,0,3294,523241
6503,0001-20090811-144-1003-1-2467,1,2009-08-11,191,仮払消費税等,ガソリン代,0,164,523077
6505,0001-20090811-144-1003-1-2467,3,2009-08-11,740,車両費,ガソリン代,0,6195,516882
6506,0001-20090811-144-1003-1-2467,4,2009-08-11,191,仮払消費税等,ガソリン代,0,309,516573
6507,0001-20090811-144-1003-1-2467,5,2009-08-11,740,車両費,洗車代,0,1905,514668
6508,0001-20090811-144-1003-1-2467,6,2009-08-11,191,仮払消費税等,洗車代,0,95,514573
6510,0001-20090811-165-1004-1-2469,0,2009-08-11,791,雑費,ティッシュ他,0,743,513830
6511,0001-20090811-165-1004-1-2469,1,2009-08-11,191,仮払消費税等,ティッシュ他,0,37,513793
